cluster_num,max,min,median,high_to_low_words,low_to_high_words
239,0.967228344537238,-1.63505789746243,-0.266236805813679,"patients,accountable,escorted,restraints,internalizing,volatile,coming,especially,uw,specially,regionally,stateside,preserved,somehwere","somehwere,preserved,stateside,regionally,specially,uw,especially,coming,volatile,internalizing,restraints,escorted,accountable,patients"
30,-0.0157995380168814,-1.06265682023379,-0.267195108940495,"adult,leaves,tooth,bark,tress,oak,fellow,mountains,deciduous,climber,int","int,climber,deciduous,mountains,fellow,oak,tress,bark,tooth,leaves,adult"
377,0.786905286675668,-1.57365033599213,-0.273622983232695,"rhythms,floor,elevator,power,preaching,training,handler,regimen,breed,rearing,professionals,academy,trained,stuff","stuff,trained,academy,professionals,rearing,breed,regimen,handler,training,preaching,power,elevator,floor,rhythms"
474,1.29983409414908,-1.32939749410227,-0.276909512483368,"unimaginable,rapids,beloved,wonderful,reports,experienced,acclaimed,another,uniformed,pinning,uncertain,approach,properly,colatina,suggestion,accurate,ladies,particular,ostensibly,settled","settled,ostensibly,particular,ladies,accurate,suggestion,colatina,properly,approach,uncertain,pinning,uniformed,another,acclaimed,experienced,reports,wonderful,beloved,rapids,unimaginable"
447,-0.025603008187673,-1.1829422693793,-0.279955632215824,"glacier,climates,pack,arctic,packs,thawing,alaska,temps,wolves,warming,reykjavik,warm,warmer,freeze,wilderness,temperate,slush,weasels,huckleberry,faux,ice","ice,faux,huckleberry,weasels,slush,temperate,wilderness,freeze,warmer,warm,reykjavik,warming,wolves,temps,alaska,thawing,packs,arctic,pack,climates,glacier"
418,0.233051905637108,-0.845098978757407,-0.284382610940335,"tourism,street,mall,parking,corner,cars,sedan,parallel,parked,road,sts","sts,road,parked,parallel,sedan,cars,corner,parking,mall,street,tourism"
19,-0.172548759646355,-0.564619494956204,-0.285743156740598,",,c,b,a","a,b,c,,"
157,0.647516819168116,-1.37346673425731,-0.293019113661233,"bond,reunite,pick,instance,center,beggining,end,middle,in,regard,cases,mid,case","case,mid,cases,regard,in,middle,end,beggining,center,instance,pick,reunite,bond"
280,0.261264273383843,-0.912879902872929,-0.293287169182355,"verification,britian,invasion,travel,britains,controlled,wealth,tallent,indystar,saudis,disney,british,chinese,canadian,irish,iceland","iceland,irish,canadian,chinese,british,disney,saudis,indystar,tallent,wealth,controlled,britains,travel,invasion,britian,verification"
351,1.01667134637036,-1.49975295773484,-0.300681134081967,"collating,outlines,procreating,mutated,passed,motion,occupation,regulated,broadcasting,fluctuations,underlying,matter,sympathetic,expected,matters","matters,expected,sympathetic,matter,underlying,fluctuations,broadcasting,regulated,occupation,motion,passed,mutated,procreating,outlines,collating"
439,0.460310470206032,-1.39475937869465,-0.301857190806391,"fuck,sooner,times,advance,ahead,early,years,decades,ago,days,opening,late,bhat,prior,decade,previous,earlier,later","later,earlier,previous,decade,prior,bhat,late,opening,days,ago,decades,years,early,ahead,advance,times,sooner,fuck"
476,0.63640689977911,-1.49910991514973,-0.308600214534435,"justifiable,moments,check,checking,latest,discovering,scoring,popping,complaining,find,update,forgetting,kepp,surprisingly","surprisingly,kepp,forgetting,update,find,complaining,popping,scoring,discovering,latest,checking,check,moments,justifiable"
319,1.06110538876083,-1.57804034708903,-0.308876122004853,"horrors,iud,fuckers,shortsighted,why,afp,material,democrats,institutes,chicken,circulation,architects,courts,contribute,constructive,dreamworld,civil,reasonably","reasonably,civil,dreamworld,constructive,contribute,courts,architects,circulation,chicken,institutes,democrats,material,afp,why,shortsighted,fuckers,iud,horrors"
206,-0.0400313902012253,-0.92448678877035,-0.31207558042558,"basis,compares,upon,mighty,backing,against,neutral,forth,from,between,off,favor,apart,with,within,versus,anti","anti,versus,within,with,apart,favor,off,between,from,forth,neutral,against,backing,mighty,upon,compares,basis"
452,-0.0519373308935338,-0.949030207658711,-0.312284376743986,"inducing,serving,switch,again,shutting,switching,switched,scrambling,rivalling,sequence,chopping,dedicated,splitting,differing,preferable,locking","locking,preferable,differing,splitting,dedicated,chopping,sequence,rivalling,scrambling,switched,switching,shutting,again,switch,serving,inducing"
268,0.313987934446626,-1.32744759153466,-0.312674245622467,"villagers,worrying,believe,futures,unified,federal,infuriate,joined,national,abolishing,merge,grounded,merged,collections,unique,secede,common","common,secede,unique,collections,merged,grounded,merge,abolishing,national,joined,infuriate,federal,unified,futures,believe,worrying,villagers"
399,0.185409556598041,-1.38315733157218,-0.3133772900766,"metal,bald,campus,schools,departments,school,department,kitchens,class,kid,junior,freshman,professors,peers,university,chemistry,harvard,schoolers,exams,safeties,yale,academic,cliques,libraries,college,academics,academia","academia,academics,college,libraries,cliques,academic,yale,safeties,exams,schoolers,harvard,chemistry,university,peers,professors,freshman,junior,kid,class,kitchens,department,school,departments,schools,campus,bald,metal"
196,0.473142218459619,-1.30160171706871,-0.314653913685768,"miscommunication,struggle,according,dealing,patrolling,worlds,inspired,forefront,influenced,induction,buddy,suppressed,interaction,stirred,stimulated,naturally","naturally,stimulated,stirred,interaction,suppressed,buddy,induction,influenced,forefront,inspired,worlds,patrolling,dealing,according,struggle,miscommunication"
63,0.675005644525622,-1.26306361125943,-0.317581985098315,"-,,cultures,peoples,someones,genuinely,societies,personals,:(,everyones,asll,mates","mates,asll,everyones,:(,personals,societies,genuinely,someones,peoples,cultures,-,"
316,0.340135978942091,-0.895962632958982,-0.318944994762736,"cdc,coat,belt,drake,starbucks,cup,caffeine,wine,smoothie,sip,runner,drank,leaches,glass,taxed,drink,doped,juice,beer,carbs","carbs,beer,juice,doped,drink,taxed,glass,leaches,drank,runner,sip,smoothie,wine,caffeine,cup,starbucks,drake,belt,coat,cdc"
225,0.260767901788324,-1.02787155768955,-0.323886393442332,"st,erving,upbringing,whey","whey,upbringing,erving,st"
231,-0.0287472672639564,-1.31006689845652,-0.324749174415896,"adults,peolpe,teenagers,tribesman,men,persons,people,person,individuals,those,anyone,peope,dudes,crowd,peopel,ppl,guys","guys,ppl,peopel,crowd,dudes,peope,anyone,those,individuals,person,people,persons,men,tribesman,teenagers,peolpe,adults"
461,1.01601779889944,-1.17086722219166,-0.329028406084171,"unprecedented,unqualified,hooligans,discipline,behavior,assassinated,promoting,experience,deciding,comparing,developing,managing,elevated,introduction,kicking,unintended,dealer,initial,establishment,invention","invention,establishment,initial,dealer,unintended,kicking,introduction,elevated,managing,developing,comparing,deciding,experience,promoting,assassinated,behavior,discipline,hooligans,unqualified,unprecedented"
383,0.72026903339292,-1.06164507161463,-0.329272886701906,"condo,adversity,make,astray,carried,pass,randomly,fro,homed,rogue,carries,carry,roam,search,herds,freely,hunt,steer,bored,detour,wandering,eye,herd,wander","wander,herd,eye,wandering,detour,bored,steer,hunt,freely,herds,search,roam,carry,carries,rogue,homed,fro,randomly,pass,carried,astray,make,adversity,condo"
92,0.203154818296507,-1.34014507305694,-0.330773350652961,"abiding,unformatted,weightless,careful,necessities,fulfilling,balancing,roll,priorities,balanced,targetting,performed,assumption","assumption,performed,targetting,balanced,priorities,roll,balancing,fulfilling,necessities,careful,weightless,unformatted,abiding"
473,-0.331418318425294,-0.331418318425294,-0.331418318425294,"s","s"
