,epoch,avrg_dev_loss,avrg_dev_r2,dev_corr,train_corr,avrg_train_loss,train_time_elapsed
0,0,0.10861224111388712,,0.3181555172593755,0.381692238472263,0.16086393451461425,32.22066783905029
1,1,0.08762967170161359,,0.4198710541329514,0.61862923194235,0.0928479189483019,32.59983229637146
2,2,0.08722423477207913,,0.4404124001737281,0.7215032577497991,0.07179384457313606,32.99566912651062
3,3,0.09391859064207357,,0.4461555263717175,0.7932667768135475,0.055807935344612494,33.40307879447937
4,4,0.0955899364369757,,0.4461441334852255,0.817834568361019,0.04754688245300044,33.21445655822754
