,epoch,avrg_dev_loss,dev_corr,train_corr,avrg_train_loss,train_time_elapsed,model_saved,fold,bert_param_size,head_param_size
15,15,0.06959208404576336,0.546287381589014,0.5371695579236011,0.07744007522814741,21.206010580062866,0.0,1,102912.0,77921.0
16,16,0.07004467742862525,0.5488370121657116,0.5432182068020955,0.07646425977070755,21.20445966720581,0.0,1,102912.0,77921.0
17,17,0.06765247315720276,0.5466683471056952,0.547092142459927,0.07454106209921503,21.214643478393555,0.0,1,102912.0,77921.0
18,18,0.0677514646064352,0.5469376894331314,0.5495166163420179,0.07404667135571764,21.212666749954224,0.0,1,102912.0,77921.0
19,19,0.07033148849451984,0.5505427553345627,0.5571784754255499,0.0736966724115833,21.21346378326416,0.0,1,102912.0,77921.0
20,20,0.07154566849823352,0.551468639352695,0.5609612232643895,0.07228081102404639,21.21641731262207,0.0,1,102912.0,77921.0
21,21,0.07117611431965122,0.5515796628549199,0.5624663821108817,0.0723933399280655,21.196643829345703,0.0,1,102912.0,77921.0
22,22,0.0685854333418387,0.5510775886722428,0.5647157430182945,0.07308925996386559,21.220704317092896,0.0,1,102912.0,77921.0
23,23,0.06779936921817285,0.5508624044395073,0.5663413180120401,0.07340108087965261,21.199106454849243,0.0,1,102912.0,77921.0
24,24,0.07032951298687193,0.5528403455111215,0.5683054500321428,0.07281461528667779,21.221683979034424,0.0,1,102912.0,77921.0
25,25,0.06817208120116482,0.5519118423621016,0.5699161885401695,0.0721703744623984,21.197222471237183,0.0,1,102912.0,77921.0
26,26,0.06880385173415696,0.5525052110551885,0.5708910138093977,0.07254543273805458,21.192514181137085,0.0,1,102912.0,77921.0
27,27,0.0677181418157286,0.5522998148711,0.5717666877210859,0.072851590342193,21.203897714614868,0.0,1,102912.0,77921.0
28,28,0.06816139444708824,0.5526570321967719,0.5723069239634018,0.07214342402381317,21.21781325340271,0.0,1,102912.0,77921.0
29,29,0.06807016739966693,0.5526958702449172,0.572442895178511,0.07233603253403556,21.197733879089355,1.0,1,102912.0,77921.0
0,0,0.0996310894412023,-0.019875507362221292,-0.03178888810076165,0.13414650702866437,21.093934059143066,0.0,2,102912.0,77921.0
1,1,0.09756860716475381,0.025877445296398363,0.06180561246681707,0.10935161743208627,21.191384077072144,0.0,2,102912.0,77921.0
2,2,0.09676367182422567,0.11029264038356906,0.1425273751903139,0.10624790783518943,21.239988327026367,0.0,2,102912.0,77921.0
3,3,0.0962334989949509,0.20784918663342133,0.21407250098492084,0.10439971472336868,21.216845750808716,0.0,2,102912.0,77921.0
4,4,0.09520258920060264,0.277038668757948,0.28276624611246876,0.10298080777174959,21.213998079299927,0.0,2,102912.0,77921.0
5,5,0.09658862291662781,0.3354377089493465,0.3202263860956553,0.1022692311241805,21.21401023864746,0.0,2,102912.0,77921.0
6,6,0.0923706591129303,0.37754607809027235,0.3650217659777663,0.09983539957309438,21.203867435455322,0.0,2,102912.0,77921.0
7,7,0.09088972790373696,0.39589706865243063,0.3869943194100728,0.09923060290585055,21.23319149017334,0.0,2,102912.0,77921.0
8,8,0.08928730614759305,0.4122665725683281,0.40810418218451,0.0965245558279697,21.20816922187805,0.0,2,102912.0,77921.0
9,9,0.08783003232545322,0.417670504117515,0.4216160077176224,0.09594049638955393,21.21718668937683,0.0,2,102912.0,77921.0
10,10,0.08562041556945553,0.42972375959057485,0.43272473700318786,0.09229080239746058,21.23059868812561,0.0,2,102912.0,77921.0
11,11,0.08196896825123716,0.4371549352497242,0.44544396961006616,0.08880345307499449,21.24575901031494,0.0,2,102912.0,77921.0
12,12,0.08352894060037754,0.4415004940767883,0.45615107310235503,0.08858105857099328,21.23120093345642,0.0,2,102912.0,77921.0
13,13,0.0789206662663707,0.4525586021658818,0.47124597944740143,0.08547278876616576,21.19810938835144,0.0,2,102912.0,77921.0
14,14,0.08048455155006161,0.46163325902832775,0.4825329788144476,0.08232308823232339,21.237993001937866,0.0,2,102912.0,77921.0
15,15,0.078435021556086,0.46827841014540983,0.49270212673299163,0.08120187067330997,21.222110748291016,0.0,2,102912.0,77921.0
16,16,0.07509656140097866,0.47633878686295084,0.5026557023906087,0.07937100581894412,21.229146003723145,0.0,2,102912.0,77921.0
17,17,0.07960533502477186,0.47735208322938244,0.5103319446273817,0.07927041434656794,21.18134117126465,0.0,2,102912.0,77921.0
18,18,0.0781864568039223,0.4826643262447422,0.517820501483361,0.07749000755704452,21.22789740562439,0.0,2,102912.0,77921.0
19,19,0.07665357559367462,0.4846409994298122,0.523417046320236,0.07727779542035032,21.214685678482056,0.0,2,102912.0,77921.0
20,20,0.0759623300422121,0.4873587948665173,0.5284044522595895,0.0766438694897099,21.210017204284668,0.0,2,102912.0,77921.0
21,21,0.07632327438504607,0.48824951926570165,0.5329534966753234,0.07606999793690498,21.239850282669067,0.0,2,102912.0,77921.0
22,22,0.0767905688672154,0.48967788580815974,0.5367227166240174,0.07637152279439931,21.248137712478638,0.0,2,102912.0,77921.0
23,23,0.0758799909165612,0.491424737735748,0.540297080964362,0.07574070077911715,21.240025281906128,0.0,2,102912.0,77921.0
24,24,0.08039944480966639,0.49076929636314454,0.5417745520267517,0.07407812335502321,21.18762707710266,0.0,2,102912.0,77921.0
25,25,0.07627366772956318,0.49261467730193875,0.5443771941245901,0.07441835484911348,21.22339630126953,0.0,2,102912.0,77921.0
26,26,0.07571834022248233,0.49328722625971494,0.5458759594953709,0.07465826082870225,21.237544059753418,0.0,2,102912.0,77921.0
27,27,0.07543637493142376,0.49427310841003774,0.5470378833786147,0.07319164920215294,21.234538793563843,0.0,2,102912.0,77921.0
28,28,0.07541414184702767,0.4945161381746675,0.5476119774457207,0.07341947361269843,21.22034454345703,0.0,2,102912.0,77921.0
29,29,0.07545538522579052,0.49460844939046894,0.5477703558788365,0.07283648789346775,21.25587821006775,1.0,2,102912.0,77921.0
0,0,0.10348773609708857,-0.015707496681711647,0.03586832966607644,0.1535391144315216,21.08893322944641,0.0,3,102912.0,77921.0
1,1,0.10338029541351178,0.06063901809639262,0.11239771558017854,0.11055981089300085,21.218348264694214,0.0,3,102912.0,77921.0
2,2,0.10178252061208089,0.12982138782836317,0.18886648006615248,0.10433805733919144,21.261021614074707,0.0,3,102912.0,77921.0
3,3,0.10026201591999442,0.2013434288376972,0.2621373138700566,0.10282992376623867,21.219081163406372,0.0,3,102912.0,77921.0
4,4,0.09911130755035966,0.2559237263771221,0.32166536972465176,0.10300352145856786,21.26533555984497,0.0,3,102912.0,77921.0
5,5,0.09909360110759735,0.3179880471224333,0.37317761324307935,0.0980284873779132,21.252755403518677,0.0,3,102912.0,77921.0
6,6,0.09604489416987808,0.34896146024429064,0.40178023992588724,0.09748136666472827,21.207336902618408,0.0,3,102912.0,77921.0
7,7,0.0948021983106931,0.3691327268175997,0.42052458102726736,0.09449187126532893,21.236770629882812,0.0,3,102912.0,77921.0
8,8,0.09420177257723278,0.3790056493037677,0.43183622786391335,0.09181632484509566,21.216175317764282,0.0,3,102912.0,77921.0
9,9,0.09170216763461078,0.39242018783524546,0.4439233743282191,0.09099976450344112,21.24703550338745,0.0,3,102912.0,77921.0
10,10,0.08944992555512322,0.40381783900726065,0.4555439408185786,0.08951179669282147,21.17807674407959,0.0,3,102912.0,77921.0
11,11,0.08772959587750612,0.4065035449743752,0.45877475461725575,0.08587380700579314,21.152140617370605,0.0,3,102912.0,77921.0
12,12,0.08549361765660622,0.41905774456495987,0.4674388785465021,0.08370543208634743,21.13077473640442,0.0,3,102912.0,77921.0
13,13,0.0863103002861694,0.428209341280074,0.4780661147544251,0.0818190711472079,21.11095380783081,0.0,3,102912.0,77921.0
14,14,0.08813340285861934,0.43240446039899677,0.48622334835859116,0.07968323872746708,21.107290744781494,0.0,3,102912.0,77921.0
15,15,0.08428890147694836,0.4405272343113594,0.4952172015272524,0.07896479643950953,21.073692321777344,0.0,3,102912.0,77921.0
16,16,0.08277555624092067,0.4467485855183379,0.5024825616710675,0.07698803147840723,21.05860686302185,0.0,3,102912.0,77921.0
17,17,0.08453402944185116,0.4563524293339332,0.5093657867250202,0.07669780866425728,21.07955050468445,0.0,3,102912.0,77921.0
18,18,0.08232799503538343,0.45892652665852607,0.5162237084980185,0.07625897338387565,21.058563709259033,0.0,3,102912.0,77921.0
19,19,0.08192454071508513,0.46347864702404706,0.5213109516973361,0.07621055785740648,21.076846837997437,0.0,3,102912.0,77921.0
20,20,0.08140939253347891,0.4669267587225916,0.5253991341042641,0.07664741760241651,21.087640285491943,0.0,3,102912.0,77921.0
21,21,0.08227207194323893,0.46912641023804447,0.5288419133848138,0.07532510756749973,21.067267179489136,0.0,3,102912.0,77921.0
22,22,0.08117456196082963,0.475024945132067,0.5325992561817348,0.07585925145823265,21.064935445785522,0.0,3,102912.0,77921.0
23,23,0.07976876902911398,0.4792553220483732,0.5351675409168851,0.07488663028055262,21.08600115776062,0.0,3,102912.0,77921.0
24,24,0.07970256510156172,0.48057530721952113,0.5377986321134294,0.07332935229500878,21.056665897369385,0.0,3,102912.0,77921.0
25,25,0.07975878414732439,0.48205294609006166,0.5390935612583411,0.07393145150391855,21.06970763206482,0.0,3,102912.0,77921.0
26,26,0.07947116966048877,0.4823833984298148,0.5408158386168791,0.07361139129046525,21.057358503341675,0.0,3,102912.0,77921.0
27,27,0.07985992191566361,0.4833681516596778,0.5415179199252155,0.07334325650585032,21.06916093826294,0.0,3,102912.0,77921.0
28,28,0.08018194125206382,0.48337730905250326,0.5421054805994439,0.07195925615101217,21.09719729423523,0.0,3,102912.0,77921.0
29,29,0.07978408383550467,0.4834718109587096,0.5421886286381067,0.07209488310825045,21.067002773284912,1.0,3,102912.0,77921.0
0,0,0.10628493971846721,0.06803720135246341,0.001183106556962283,0.11504924377409097,20.964182138442993,0.0,4,102912.0,77921.0
1,1,0.1031883514865681,0.12639037669340497,0.10546993274923763,0.10390082614444127,21.054713010787964,0.0,4,102912.0,77921.0
2,2,0.10287189262884634,0.20848154153305976,0.19787228317242567,0.10242766664128437,21.065260410308838,0.0,4,102912.0,77921.0
3,3,0.1033268997238742,0.258393911025457,0.28543512982445574,0.10050199974641622,21.079617977142334,0.0,4,102912.0,77921.0
4,4,0.1017472078954732,0.30489486397620125,0.3461623089193975,0.0974420637031582,21.071756601333618,0.0,4,102912.0,77921.0
5,5,0.09901643185703843,0.3396480196087313,0.387197225656782,0.09763283292963126,21.08679461479187,0.0,4,102912.0,77921.0
6,6,0.09725541083349122,0.36882813620004873,0.4214751054708701,0.09543582159921388,21.09140110015869,0.0,4,102912.0,77921.0
7,7,0.09498063543880428,0.38420841268752304,0.4382773999424888,0.09319502842899795,21.075663566589355,0.0,4,102912.0,77921.0
8,8,0.09099063408319596,0.39884229508347296,0.44958965557667635,0.09048235419893934,21.078423261642456,0.0,4,102912.0,77921.0
9,9,0.09049393402205573,0.41061649668644046,0.4546070869850869,0.0878862330568171,21.08236527442932,0.0,4,102912.0,77921.0
10,10,0.08787610506018002,0.41710139905415233,0.46861332144560575,0.08479540467819321,21.0594642162323,0.0,4,102912.0,77921.0
11,11,0.09011333697923908,0.42322972274427334,0.47967470814083696,0.08222548458202977,21.057881593704224,0.0,4,102912.0,77921.0
12,12,0.08500348266076159,0.43279791274609597,0.49100930522578123,0.08094850520246497,21.04858160018921,0.0,4,102912.0,77921.0
13,13,0.0851893556062822,0.44183810465736645,0.5004445841484582,0.07916116167869523,21.073458671569824,0.0,4,102912.0,77921.0
14,14,0.08754413630123492,0.4460081157989282,0.5091084554360781,0.07694200497712488,21.059536695480347,0.0,4,102912.0,77921.0
15,15,0.0830246175604838,0.45297807775612237,0.5194468364372726,0.07636393763333837,21.0422420501709,0.0,4,102912.0,77921.0
16,16,0.08267410016722149,0.4590810461104114,0.5274204110445164,0.07590394547191735,21.055773496627808,0.0,4,102912.0,77921.0
17,17,0.08443390743599997,0.45959687425746437,0.5337555827652001,0.07465770015510444,21.072696924209595,0.0,4,102912.0,77921.0
18,18,0.08380435448553827,0.46213929044110125,0.5395005361077793,0.07435248414420079,21.049235343933105,0.0,4,102912.0,77921.0
19,19,0.0855053632899567,0.46410029568571404,0.5433283553351925,0.07352676211255733,21.020706176757812,0.0,4,102912.0,77921.0
20,20,0.08161333092936764,0.46660066608318135,0.5494120897048961,0.0714014581639633,21.060922622680664,0.0,4,102912.0,77921.0
21,21,0.08479388196159292,0.46551511223217146,0.5537098570579824,0.07192140995202778,21.042184114456177,0.0,4,102912.0,77921.0
22,22,0.081936442879615,0.469175608007894,0.5571090506626115,0.07188730864463566,21.064809322357178,0.0,4,102912.0,77921.0
23,23,0.08272334657333515,0.4702461591486737,0.5596621494516427,0.07194574793504778,21.05171298980713,0.0,4,102912.0,77921.0
24,24,0.08373970414201419,0.4706987751478377,0.5616375818525319,0.07086141071517334,21.035953283309937,0.0,4,102912.0,77921.0
25,25,0.08300189149600488,0.47093147468549296,0.5637416228217373,0.07162185895874679,21.044676303863525,0.0,4,102912.0,77921.0
26,26,0.08299470030599171,0.47115073803998775,0.5650809734490574,0.07164550464704772,21.063937187194824,0.0,4,102912.0,77921.0
27,27,0.08128003224178597,0.4727441285508372,0.5658916051207988,0.06996593338863871,21.051511764526367,0.0,4,102912.0,77921.0
28,28,0.08257245120626909,0.4713603117310125,0.5668954959998812,0.06811486066223305,21.0861554145813,0.0,4,102912.0,77921.0
29,29,0.0821953542806484,0.47189133857099513,0.5671274786643422,0.07100833090735931,21.059951782226562,1.0,4,102912.0,77921.0
0,0.0,0.10098371160803017,0.012775865526768463,0.01965691362401487,0.12619731654630645,20.753531789779665,0.0,-1,102912.0,77921.0
1,1.0,0.10020020272996691,0.08339009532393564,0.1113329669083341,0.1073751182478165,20.902710580825804,0.0,-1,102912.0,77921.0
2,2.0,0.0986016825945289,0.1573807295777758,0.19076160660275,0.10412121603839866,20.969613361358643,0.0,-1,102912.0,77921.0
3,3.0,0.09858468572298687,0.23742483392850233,0.27422628058256215,0.10199653903875397,20.99077343940735,0.0,-1,102912.0,77921.0
4,4.0,0.09711332577798101,0.29316660453244003,0.33500346385221297,0.10088554136803218,21.0526216506958,0.0,-1,102912.0,77921.0
5,5.0,0.09788606307572789,0.34050278460884525,0.37930486058516494,0.09909519821962463,21.089434337615966,0.0,-1,102912.0,77921.0
6,6.0,0.09550008210870956,0.3666312399013293,0.40892751066712735,0.09751320038443415,21.08930778503418,0.0,-1,102912.0,77921.0
7,7.0,0.09065710943606164,0.3916550656109431,0.42788322499546894,0.09453492162522868,21.116889429092407,0.0,-1,102912.0,77921.0
8,8.0,0.088133093452564,0.4076288442357308,0.44306030792167767,0.09135326715969594,21.125861406326294,0.0,-1,102912.0,77921.0
9,9.0,0.08592158321429182,0.4203097777539999,0.4553190126170641,0.08919034263240956,21.152179193496703,0.0,-1,102912.0,77921.0
10,10.0,0.08351134790314568,0.4311038168073761,0.46792287220608164,0.08645260675906022,21.138829898834228,0.0,-1,102912.0,77921.0
11,11.0,0.08290600878772912,0.4386040865720087,0.4784588642614853,0.08384921879411858,21.134599351882933,0.0,-1,102912.0,77921.0
12,12.0,0.08168772559750963,0.4463706545615591,0.48806493861921324,0.08209862220231619,21.137259674072265,0.0,-1,102912.0,77921.0
13,13.0,0.08056730782544172,0.45470494293725083,0.4994148493857953,0.08068916237799921,21.13270034790039,0.0,-1,102912.0,77921.0
14,14.0,0.08252825483127876,0.46196044397190683,0.5084542255020759,0.07848482713033664,21.136149406433105,0.0,-1,102912.0,77921.0
15,15.0,0.07923865348652556,0.46620919433282976,0.517149233984863,0.07774113471332554,21.133998823165893,0.0,-1,102912.0,77921.0
16,16.0,0.0786033171194571,0.4730388377943674,0.524590209732834,0.07645320935505573,21.134810161590575,0.0,-1,102912.0,77921.0
17,17.0,0.08001061451655847,0.47576160970013665,0.5303983143409351,0.07591591275114322,21.131801652908326,0.0,-1,102912.0,77921.0
18,18.0,0.07857509754874088,0.4768062373112447,0.5361476731467327,0.07509040763236094,21.13747181892395,0.0,-1,102912.0,77921.0
19,19.0,0.07913395556862708,0.479407837381632,0.5411327341858644,0.07465328075270229,21.13208842277527,0.0,-1,102912.0,77921.0
20,20.0,0.07840126253388545,0.48264600221530385,0.5457006842110378,0.07366290137728798,21.142899227142333,0.0,-1,102912.0,77921.0
21,21.0,0.07904988185123162,0.4841256044145551,0.5491349513745135,0.07366633415570326,21.138607120513917,0.0,-1,102912.0,77921.0
22,22.0,0.07776394654755239,0.4866273569570397,0.5522927001329748,0.0737078347704678,21.145417261123658,0.0,-1,102912.0,77921.0
23,23.0,0.0773541417662744,0.48821302142254314,0.5547715479299858,0.07319034542018008,21.140166187286376,0.0,-1,102912.0,77921.0
24,24.0,0.07879957620192457,0.48844636285157084,0.5568473621776402,0.07247079516473774,21.133739137649535,0.0,-1,102912.0,77921.0
25,25.0,0.07730127763417033,0.4892931497321994,0.5585867277280421,0.0727267694354893,21.1363694190979,0.0,-1,102912.0,77921.0
26,26.0,0.07730750211135104,0.4900517017509225,0.5599004681753901,0.07238313521946145,21.139966773986817,0.0,-1,102912.0,77921.0
27,27.0,0.07675698654795135,0.4908364345177435,0.5607543164743581,0.07176584906388665,21.144754457473756,0.0,-1,102912.0,77921.0
28,28.0,0.07702717946635354,0.49080393181609905,0.5613790015280139,0.0711031722235624,21.160006189346312,0.0,-1,102912.0,77921.0
29,29.0,0.07701582680973743,0.49099732035258903,0.5615317990357924,0.07151420823881559,21.149546909332276,1.0,-1,102912.0,77921.0
