,epoch,avrg_dev_loss,dev_corr,train_corr,avrg_train_loss,train_time_elapsed,model_saved,fold,bert_param_size,head_param_size
0,0,0.1001680293292911,-0.08327711729829876,-0.05503732621571067,0.12714780867099762,20.653693914413452,0.0,0,9872384.0,77921.0
1,1,0.09964759316709307,0.005967475916706969,0.06381564672767406,0.10759273098311692,21.084030866622925,0.0,0,9872384.0,77921.0
2,2,0.1002684311458358,0.11175770141741385,0.19039282104211044,0.10361936012996692,21.377849340438843,0.0,0,9872384.0,77921.0
3,3,0.0959729880646423,0.24836126133635159,0.32755283334410895,0.10257263317982727,21.46519637107849,0.0,0,9872384.0,77921.0
4,4,0.09405653565018265,0.3193921073627945,0.3901212545865467,0.10181014229343316,21.512394428253174,0.0,0,9872384.0,77921.0
5,5,0.08853381754899467,0.387278844200656,0.4652397543667796,0.09696451898350894,21.552794456481934,0.0,0,9872384.0,77921.0
6,6,0.08831465534038013,0.3855339605415535,0.4730739059316567,0.09154992352161452,21.551652193069458,0.0,0,9872384.0,77921.0
7,7,0.08381115272641182,0.43055201872903626,0.5285793327032696,0.0865298513079358,21.53379511833191,0.0,0,9872384.0,77921.0
8,8,0.0790231621099843,0.44688753076741505,0.547222063375597,0.08242143707993989,21.542423486709595,0.0,0,9872384.0,77921.0
9,9,0.07882258337404993,0.4589267794397527,0.5687569653477798,0.07468390532673519,21.531232833862305,0.0,0,9872384.0,77921.0
10,10,0.07848274045520359,0.4617292620128095,0.5818890486736089,0.07438653972104331,21.53483748435974,0.0,0,9872384.0,77921.0
11,11,0.07799311906651214,0.47290794084472554,0.5921330535136612,0.07277425702347934,21.560606002807617,0.0,0,9872384.0,77921.0
12,12,0.07944133243075123,0.4783370330635926,0.6051206807638058,0.06989104422592671,21.54350757598877,0.0,0,9872384.0,77921.0
13,13,0.07855553635292584,0.47492487885094103,0.6159953622098211,0.06885832584698066,21.549720525741577,0.0,0,9872384.0,77921.0
14,14,0.07907786634233263,0.4765749286677894,0.6255625176885002,0.06797603267097027,21.533063411712646,0.0,0,9872384.0,77921.0
15,15,0.07834714678702531,0.48364748535424956,0.630506867052575,0.06625432810075929,21.53391170501709,0.0,0,9872384.0,77921.0
16,16,0.07946553591776777,0.48374203264586046,0.6382731795782735,0.06480001323969564,21.54515290260315,0.0,0,9872384.0,77921.0
17,17,0.07774716284539965,0.4893682385353327,0.6419817633105285,0.06345577041888348,21.539103507995605,0.0,0,9872384.0,77921.0
18,18,0.07833709995503779,0.48918926228708176,0.6442758024171554,0.06319650022365222,21.517037868499756,0.0,0,9872384.0,77921.0
19,19,0.07837406890811743,0.4874705123613791,0.645938775133255,0.06183835002376097,21.54563283920288,1.0,0,9872384.0,77921.0
0,0,0.09756602664236669,-0.10031236505693344,-0.054636843069959494,0.13132036372879954,21.41737127304077,0.0,1,9872384.0,77921.0
1,1,0.09725233581331041,-0.009531183977700149,0.04530250491714244,0.10687892062363223,21.500856637954712,0.0,1,9872384.0,77921.0
2,2,0.10034708802898724,0.12728821287324657,0.1625756697091038,0.10441033235777204,21.544108390808105,0.0,1,9872384.0,77921.0
3,3,0.09265140678595614,0.3349041506449555,0.3556937445069372,0.1021356490379739,21.540558576583862,0.0,1,9872384.0,77921.0
4,4,0.10378434067523037,0.35013875769131825,0.38974383125304174,0.1012541455016515,21.534810781478882,0.0,1,9872384.0,77921.0
5,5,0.09035110556417042,0.4400683062099913,0.4490353922983346,0.09837869293639594,21.560511827468872,0.0,1,9872384.0,77921.0
6,6,0.08902628512846099,0.4703817658428442,0.469555398755712,0.09596385590940992,21.562074422836304,0.0,1,9872384.0,77921.0
7,7,0.0704594934704127,0.5300354598683158,0.512545551705881,0.0870209073769712,21.518105268478394,0.0,1,9872384.0,77921.0
8,8,0.06797197336951892,0.5539155744213615,0.5355364872551434,0.08291505052594939,21.541887044906616,0.0,1,9872384.0,77921.0
9,9,0.07454550721579128,0.5547003211573213,0.5424746424537262,0.07971669437590047,21.55909776687622,0.0,1,9872384.0,77921.0
10,10,0.0688454385984827,0.5575732393221756,0.5595038179446022,0.07722467805528752,21.544598817825317,0.0,1,9872384.0,77921.0
11,11,0.07357250016044688,0.5657500767716374,0.5724638153255769,0.07644868504569352,21.56828999519348,0.0,1,9872384.0,77921.0
12,12,0.06703144201525936,0.5599498060404251,0.5819385456464881,0.0744618169754465,21.575705528259277,0.0,1,9872384.0,77921.0
13,13,0.07153310205925394,0.5598598721029667,0.5928133568762765,0.07256989960915575,21.576777458190918,0.0,1,9872384.0,77921.0
14,14,0.06602610323440146,0.5698512385904084,0.6106218455948509,0.07040753368740883,21.551249265670776,0.0,1,9872384.0,77921.0
15,15,0.07016916793805582,0.5633218675323485,0.6141477579823006,0.06842881533378195,21.536120176315308,0.0,1,9872384.0,77921.0
16,16,0.06698985935913192,0.5667943460258612,0.623196931381393,0.06778059567316114,21.5848548412323,0.0,1,9872384.0,77921.0
17,17,0.07035468022028606,0.5661860346368647,0.6251636177732396,0.06839219700092468,21.560996055603027,0.0,1,9872384.0,77921.0
18,18,0.06872291890559373,0.5652186571965379,0.6293213763262638,0.06652048491289682,21.566365480422974,0.0,1,9872384.0,77921.0
19,19,0.06984727050143259,0.5642175805683363,0.628142525155317,0.06609980446921888,21.56011128425598,1.0,1,9872384.0,77921.0
